home_team,away_team,home_norm_points,away_norm_points,neutral,knockout_home_win_prob,knockout_away_win_prob,home_win_prob,away_win_prob,tie_prob
Belgium,Scotland,94.37519602132711,67.692100900578,1,0.9211157328216388,0.07888426717836106,0.8537669524375038,0.0731165237812481,0.0731165237812481
Belgium,Turkey,94.37519602132711,67.55589408127605,1,0.922022477774853,0.07797752222514709,0.8553262556640572,0.07233687216797147,0.07233687216797148
Belgium,Romania,94.37519602132711,65.06743133652942,1,0.9369879759113827,0.06301202408861738,0.8814462627689631,0.059276868615518515,0.059276868615518515
Belgium,Slovakia,94.37519602132711,64.47421479456965,1,0.940137852871129,0.05986214712887109,0.8870378618747059,0.05648106906264697,0.05648106906264697
Belgium,Slovenia,94.37519602132711,61.453470137550966,1,0.9540079307356257,0.045992069264374144,0.9120603862766962,0.0439698068616519,0.0439698068616519
Belgium,Albania,94.37519602132711,56.7274519467718,1,0.9697483351918676,0.0302516648081323,0.9412732522712958,0.02936337386435205,0.02936337386435205
Belgium,Georgia,94.37519602132711,53.0229849007572,1,0.978303720824642,0.021696279175357974,0.9575289063539124,0.021235546823043832,0.021235546823043832
England,Portugal,94.34562480397868,90.15278462296698,1,0.5953615346329092,0.4046384653670907,0.42385393061076143,0.2880730346946193,0.28807303469461926
England,Netherlands,94.34562480397868,89.63125588063981,1,0.6068783908141316,0.39312160918586836,0.43562484912482813,0.282187575437586,0.282187575437586
England,Spain,94.34562480397868,88.30592768493212,1,0.635590594812947,0.3644094051870531,0.4658356886112281,0.26708215569438604,0.26708215569438604
England,Italy,94.34562480397868,88.04605941126394,1,0.6411160513861228,0.3588839486138771,0.47179602941081916,0.2641019852945904,0.2641019852945904
England,Croatia,94.34562480397868,87.7297369953851,1,0.6477915525373626,0.3522084474626373,0.4790619033277868,0.26046904833610657,0.26046904833610657
England,Germany,94.34562480397868,80.84233164568306,0,0.5448803420251512,0.4551196579748487,0.37445741251512205,0.31277129374243895,0.31277129374243895
England,Switzerland,94.34562480397868,78.3511806084502,1,0.8135345987978916,0.18646540120210836,0.6856791592688931,0.15716042036555344,0.15716042036555344
England,Denmark,94.34562480397868,77.12442313723733,1,0.8300711062275314,0.1699288937724686,0.7095056038413957,0.14524719807930214,0.14524719807930214
England,Ukraine,94.34562480397868,74.09023701778753,1,0.8659471970094085,0.1340528029905916,0.7635863116125049,0.1182068441937476,0.11820684419374762
England,Austria,94.34562480397868,72.83570052421703,1,0.8788023403418644,0.12119765965813548,0.7838067915784093,0.10809660421079534,0.10809660421079532
England,Hungary,94.34562480397868,70.80514359962365,1,0.897353464511833,0.10264653548816707,0.8138178787407642,0.09309106062961787,0.09309106062961787
England,Poland,94.34562480397868,70.7415206774497,1,0.8978919646708554,0.10210803532914471,0.8147041268986843,0.09264793655065776,0.09264793655065776
